pos	surrogate	n_donors	median_depth	fixed_difference	epsilon
5210	0.00031721557970796954	30	3839.0	False	0.0003891257052903
5211	0.00041320525634987767	30	3822.5	False	0.0004592503621012
5212	0.0004518198942004574	30	3629.0	False	0.0005244127956722
5213	0.0003938658647929816	30	3893.5	False	0.0005089848771103
5214	0.00042598887828780964	30	3942.5	False	0.0005033485475408
5215	0.00045785501450022693	30	3682.0	False	0.0004874174098277
5216	0.00029953217627312335	30	3935.0	False	0.0003989779373689
5217	0.0004169145300883167	30	3828.5	False	0.0005307578526059
5218	0.0004363852375367462	30	4001.5	False	0.0005857103411344
5219	0.00037785128332528523	30	3938.0	False	0.0003886973568579
5220	0.00039663879982487326	30	3943.0	False	0.0004719764011799
5221	0.00028003538279605645	30	3871.5	False	0.0004089352348821
5222	0.0003493539423478733	30	3960.5	False	0.0003177496634362
5223	0.0002661545961290776	30	3995.0	False	0.0003474577673356
5224	0.00030936519506133517	30	4004.0	False	0.0003646519645624
5225	0.00043304420276313804	30	3974.0	False	0.0005115732975511
5226	0.0002350334602381481	30	4032.5	False	0.0003135882750994
5227	0.0003928179167249162	30	4045.0	False	0.0004458793318415
5228	0.00036823117175341835	30	4217.0	False	0.000494016031617
5229	0.0004382281432395328	30	4195.0	False	0.0005646841745271
5230	0.0004933015368802733	30	4218.0	False	0.0006855703387195
5231	0.0006071192186934279	30	4258.5	False	0.0007021419273401
5232	0.0006495423990145601	30	4238.5	False	0.0007310173855004
5233	0.000766463446869695	30	4304.5	False	0.0007524749370977
5234	0.00046917020465138935	30	4306.0	False	0.0006414267834793
5235	0.0007757073528432508	30	4318.5	False	0.0009039759355371
5236	0.0007035448980655428	30	4360.0	False	0.0008155100784736
5237	0.0007030396912687182	30	4290.5	False	0.0007842589141508
5238	0.00042669443714303643	30	4219.0	False	0.0005667149423839
5239	0.00039763049200946794	30	4071.5	False	0.0003790139186813
5240	0.0004683320418357653	30	4070.5	False	0.0005026470039806
5241	0.0005663945965966159	30	4061.5	False	0.0005432006680557
5242	0.0003281721465040508	30	4199.0	False	0.000415878720349
5243	0.00048303473190026806	30	4211.5	False	0.0005236870696191
5244	0.0005215851627056063	30	4260.5	False	0.0004955017729672
5245	0.0005433716087048235	30	4254.0	False	0.0005583472920156
5246	0.0003717746964496398	30	4194.5	False	0.0005717508106329
5247	0.0005324344288789852	30	4163.0	False	0.0005619889660194
5248	0.0004331623957545992	30	4238.0	False	0.0004386411523729
5249	0.00020969891161150267	30	4254.0	False	0.0002652933832709
5250	0.00027405715678129836	30	4254.5	False	0.0003435513843559
5251	0.0001780186373670746	30	4251.0	False	0.0003590692301087
5252	0.0007519222071460877	30	4188.5	False	0.0009387153010594
5253	0.0009336513932389192	30	4247.5	False	0.0010349872377513
5254	0.0003074256812114726	30	4298.0	False	0.0003634282886393
5255	0.000414018126391618	30	4270.0	False	0.0005638850910326
5256	0.0011519286787848894	30	4295.0	False	0.0013629013629013
5257	0.0005204330338357459	30	4291.5	False	0.0006701741682522
5258	0.000355372489471427	30	4267.5	False	0.0004167341930405
5259	0.0008496168594820366	30	4216.0	False	0.0009180521733718
5260	0.0003925254652723891	30	4213.0	False	0.0004901731945287
5261	0.0002488380849366504	30	4253.5	False	0.0002857473838668
5262	0.0003990058326891529	30	4220.5	False	0.0015817137665877
5263	0.000355650735862148	30	4238.5	False	0.0004658023445384
5264	0.00025426795615551763	30	4180.5	False	0.0003293678489926
5265	0.0003333954699738672	30	4175.5	False	0.0004168370717588
5266	0.00019434753606673363	30	4223.0	False	0.0002496664612119
5267	0.00041507482997408607	30	4243.5	False	0.0005045017075442
5268	0.00018690168932723774	30	4269.0	False	0.000285491624293
5269	0.0006016791635673267	30	4235.5	False	0.0005907684654011
5270	0.00044102995406611887	30	4197.5	False	0.0005222909082405
5271	0.0002486359794313382	30	4277.0	False	0.000368850569413
5272	0.0003914844489612158	30	4240.0	False	0.0004506289381472
5273	0.00019827333774857862	30	4298.0	False	0.0002679302768868
5274	0.00029197888519088714	30	4294.5	False	0.0003666249121627
5275	0.00030804333591394535	30	4252.5	False	0.0003959873284054
5276	0.0003349161855058807	30	4291.5	False	0.000362788687168
5277	0.0002306007148622161	30	4295.5	False	0.0002769273373436
5278	0.0005497776620386455	30	4316.0	False	0.0005987058742257
5279	0.0004582899395959175	30	4317.0	False	0.0005362710773685
5280	0.00022818727659061036	30	4289.5	False	0.0003701076396385
5281	0.0006830413991858286	30	4381.5	False	0.0007575068933127
5282	0.00035803523622549146	30	4443.0	False	0.0004205719778899
5283	0.0005208710277819282	30	4503.0	False	0.0006464076082918
5284	0.00044037266807723824	30	4570.0	False	0.0004921006823306
5285	0.0003669665130102348	30	4607.0	False	0.0003862072985892
5286	0.0002918475187211687	30	4586.5	False	0.0003448402362522
5287	0.0005083419370534566	30	4543.5	False	0.0005713225746614
5288	0.0003870059603635654	30	4517.5	False	0.0004897595725734
5289	0.00034945344675131	30	4503.5	False	0.0004262638348788
5290	0.0003985488984390577	30	4507.0	False	0.0003955312432367
5291	0.0005430114802110719	30	4446.0	False	0.0005574933891831
5292	0.0006830479493985578	30	4466.0	False	0.0007016590842217
5293	0.0004097207332761578	30	4472.0	False	0.0004747729756207
5294	0.00039072166390413643	30	4524.0	False	0.0005302464525765
5295	0.0005203122062073819	30	4583.5	False	0.000561486461527
5296	0.0007668167569599522	30	4491.5	False	0.0007445064448689
5297	0.0007558016511427497	30	4563.5	False	0.0009021502490232
5298	0.0010665136311465164	30	4557.5	False	0.001021412382202
5299	0.0007573004991575354	30	4470.5	False	0.0008187462568892
5300	0.0005013035147784024	30	4551.5	False	0.0005948751505777
5301	0.001421720359960292	30	4511.5	False	0.0015178155478412
5302	0.0019356742311441555	30	4397.5	False	0.0020855537068416
5303	0.0010016681659664735	30	4613.0	False	0.0010602423831892
5304	0.001505965289282499	30	4667.5	False	0.0016251393757424
5305	0.0011323397382178271	30	4708.5	False	0.0011293790587059
5306	0.000636780848337847	30	4670.5	False	0.0007210435466602
5307	0.0014065570184999075	30	4386.0	False	0.0015081563558017
5308	0.001106937982069007	30	4649.5	False	0.0011063567890741
5309	0.000555872329949471	30	4573.5	False	0.0006165136524348
5310	0.0007305220789254091	30	4575.0	False	0.0007940336165633
5311	0.0010218658300032504	30	4499.0	False	0.001018153296177
5312	0.0006167293429916142	30	4589.0	False	0.0007015937255365
5313	0.0005259707879153844	30	4658.5	False	0.0006783221373711
5314	0.0010079005386923277	30	4659.5	False	0.0010855232003263
5315	0.0010301818891689796	30	4736.5	False	0.0011719536395271
5316	0.000810434634920355	30	4808.0	False	0.0008867134851386
5317	0.0008534040076753565	30	4753.5	False	0.0007875086804934
5318	0.0006244455732566659	30	4715.0	False	0.0006709472621023
5319	0.0014851499707381343	30	4402.5	False	0.0013520596121563
5320	0.0009225184406979183	30	4672.5	False	0.001013784552549
5321	0.0005834752589809744	30	4643.0	False	0.0006863518210228
5322	0.000866829067188833	30	4608.0	False	0.0010069457204806
5323	0.0010360533840307884	30	4531.0	False	0.0011581251821245
5324	0.0004965127296863215	30	4611.0	False	0.0006095501079564
5325	0.002742141401636338	30	3804.5	False	0.0026289845547157
5326	0.0009388569546041011	30	4777.5	False	0.00107916989116
5327	0.0005771057205169153	30	4796.5	False	0.0006815277580576
5328	0.0006856034438194063	30	4788.0	False	0.0007383951265921
5329	0.0009256146930136341	30	4642.5	False	0.000937419898202
5330	0.0005719760833197576	30	4802.5	False	0.0006466099165802
5331	0.0011466064354130937	30	4851.5	False	0.0013357141852846
5332	0.000445099758285554	30	4842.5	False	0.0004786238157579
5333	0.0011647335458635738	30	4851.5	False	0.0013766558500849
5334	0.0005108869808380789	30	4836.5	False	0.0006122147395976
5335	0.0015839593482667323	30	4706.0	False	0.001590511626568
5336	0.0006227582053129522	30	4864.5	False	0.0005434896214385
5337	0.0004050374942393722	30	4884.0	False	0.000505936085718
5338	0.0006880751681089154	30	4768.5	False	0.0006888649894912
5339	0.00029687609370235166	30	4876.0	False	0.0003188797615333
5340	0.0006126997544555408	30	4779.5	False	0.0006824065736154
5341	0.0007269043270401812	30	4634.5	False	0.0007524023130996
5342	0.0004377270972604335	30	4854.0	False	0.0005597865900012
5343	0.0004528521585611103	30	4776.0	False	0.0004485876498212
5344	0.0008093886462882097	30	4764.0	False	0.0007746587980112
5345	0.00044576881542559676	30	4757.0	False	0.000478038355548
5346	0.0005621760743195166	30	4635.0	False	0.0006313810743522
5347	0.0006720975576321965	30	4441.0	False	0.0007116066001512
5348	0.0007243310168264438	30	4559.5	False	0.000702048969725
5349	0.00033099023343406475	30	4469.5	False	0.0004216631281486
5350	0.0004889994258740237	30	4396.5	False	0.0006424670735624
5351	0.00034744887781526995	30	4342.5	False	0.0003471409920685
5352	0.00037074222669242505	30	4419.0	False	0.0005486154872669
5353	0.0005843980989858537	30	4396.0	False	0.0007196432943341
5354	0.00036872552406359653	30	4358.5	False	0.0004412336593975
5355	0.00023578986687210733	30	4367.5	False	0.000357963189452
5356	0.00037071028254942375	30	4267.5	False	0.0005173896172077
5357	0.0012374607802453407	30	4264.5	False	0.0012459544466898
5358	0.00019598071764722095	30	4278.0	False	0.0002284217579338
5359	0.000271480198302398	30	4219.5	False	0.0003771580754162
5360	0.0002485360215411062	30	4225.0	False	0.0003402491551768
5361	0.0012433181119743762	30	4162.0	False	0.0013224304550256
5362	0.0014624974167706155	30	4000.0	False	0.0016032778124164
5363	0.000568416345624656	30	4351.5	False	0.0005280547970006
5364	0.0014642061840341046	30	4152.5	False	0.0017082363634938
5365	0.000350780141913658	30	4232.5	False	0.0003629203505656
5366	0.00040758436643408404	30	4215.5	False	0.0005182870227118
5367	0.0006904581543425845	30	3929.0	False	0.0007476666228473
5368	0.00035039603271033075	30	4228.0	False	0.0004770661967821
5369	0.0003759106009825284	30	4207.5	False	0.0003623160475173
5370	0.0004263250742302918	30	4101.0	False	0.0005139152435167
5371	0.0004101442254317175	30	4174.0	False	0.0005292405398253
5372	0.00027965547127836027	30	4158.0	False	0.0003356307125518
5373	0.0002563844695625195	30	4140.0	False	0.0003530879502852
5374	0.0005014775963271979	30	4058.0	False	0.0005282958456735
5375	0.0003303119009843682	30	4149.5	False	0.0003790870320644
5376	0.00044074632397985694	30	4018.5	False	0.0004886152643408
5377	0.00038266364937629665	30	4122.0	False	0.0004612216010751
5378	0.0005550019096179659	30	3983.0	False	0.0006989671732122
5379	0.00028410742696456984	30	4056.5	False	0.0003732584652585
5380	0.0004224732389008327	30	3832.5	False	0.0005228601306293
5381	0.0007723569842627606	30	3627.5	False	0.0009465684639447
5382	0.00022517504673193295	30	3880.0	False	0.0002971087078317
5383	0.001709013278003128	30	3720.5	False	0.0018409717512133
5384	0.00039629094602390894	30	3863.5	False	0.0003314832600953
5385	0.0004403388379242842	30	3870.5	False	0.0005747223583901
5386	0.000354551953984972	30	3809.0	False	0.0004598562523418
5387	0.0003859493744532539	30	3789.0	False	0.000461648941627
5388	0.0005206878330940362	30	3671.5	False	0.0005008787346221
5389	0.00046546523125291935	30	3599.5	False	0.0005802172690512
5390	0.0002830102843222154	30	3606.0	False	0.0003115569837723
5391	0.0002728834809064334	30	3545.5	False	0.0004353702007238
5392	0.0002777779063608016	30	3600.5	False	0.0003134543565677
5393	0.0006063311990257585	30	3605.0	False	0.0005110695489539
5394	0.00028039293534020196	30	3665.5	False	0.0002944089072076
5395	0.0004259211610590901	30	3646.5	False	0.00042178567903
5396	0.00045819421304382876	30	3682.0	False	0.0004016673658654
5397	0.0002524570451061674	30	3616.5	False	0.0003313391624482
5398	0.0002709323475913865	30	3652.0	False	0.0003841088674275
5399	0.00036636065091065603	30	3723.5	False	0.0004049785361375
5400	0.0002916782386683344	30	3718.5	False	0.0004868329712137
5401	0.00038076847896700606	30	3670.0	False	0.0005871451899965
5402	0.0002788469560131235	30	3695.0	False	0.000283480407846
5403	0.000216277730721459	30	3702.0	False	0.0002547840250416
5404	0.00022483066471411684	30	3756.0	False	0.0002077368425806
5405	0.00010539629005059021	30	3745.5	False	0.0001902070539644
5406	0.00020320450931136933	30	3757.0	False	0.0002173420873896
5407	0.0006301786962164321	30	3733.5	False	0.0006406736225517
5408	0.0002411718427599131	30	3777.5	False	0.0002726256577093
5409	0.0005373813480261018	30	3784.0	False	0.0005351231236678
5410	0.00010757314974182444	30	3783.5	False	0.0002636914991316
5411	0.00023668639053254438	30	3732.5	False	0.0002500393580471
5412	0.0006047312632380297	30	3660.5	False	0.000587789154342
5413	0.00022242274569402227	30	3631.0	False	0.0003341416378668
5414	0.0004133052913540718	30	3653.5	False	0.0003892047881681
5415	0.00030507045145122054	30	3719.5	False	0.0003363291541321
5416	0.00021520740356051495	30	3713.5	False	0.0002436487334951
5417	0.00047835470693709286	30	3727.5	False	0.000521852576647
5418	0.00023995119457180658	30	3726.5	False	0.0003098009763424
5419	0.0002295477800741043	30	3724.5	False	0.0003279272188961
5420	0.0002119903386002151	30	3746.5	False	0.0002991269232926
5421	0.00031971351706435125	30	3740.0	False	0.0004502560831472
5422	0.00023234587544585541	30	3711.5	False	0.000341177251059
5423	0.0002953928082945746	30	3672.0	False	0.0003728061790234
5424	0.0003204752955191998	30	3654.0	False	0.000384168419435
5425	0.00022923520714419432	30	3563.0	False	0.0002680805433099
5426	0.00030625874908513757	30	3514.5	False	0.0005122950819672
5427	0.00028533680611156435	30	3483.5	False	0.0003333299663639
5428	0.0003328408020615857	30	3544.0	False	0.0004175697440893
5429	0.00024948479010797006	30	3493.0	False	0.0002920972583146
5430	0.0002989324932103952	30	3448.0	False	0.0004089352348821
5431	0.0002858210751108621	30	3407.5	False	0.0003727672793165
5432	0.0005203766252043346	30	3090.0	False	0.0006003488819917
5433	0.0006637706905492719	30	3313.5	False	0.0009927235476137
5434	0.0002805836360065013	30	3192.5	False	0.0002635335456242
5435	0.00038185206855491225	30	3104.0	False	0.0004842451406563
5436	0.001772505355561276	30	2402.0	False	0.0020880314039923
5437	0.0007254166992043452	30	2973.5	False	0.0011055638957744
5438	0.00036142818833911694	30	2871.5	False	0.0005176357289033
5439	0.00016015374759769378	30	2808.5	False	0.0003675344563552
5440	0.00027890050049651446	30	2787.5	False	0.0003828105705112
5441	0.0002923557115469191	30	2699.0	False	0.0004189837739011
5442	0.0005768929977470057	30	2649.0	False	0.0006182061717582
5443	0.0007906458495882166	30	2558.5	False	0.000877472878111
5444	0.0003509229057130126	30	2639.0	False	0.0003588639393007
5445	0.0003635099877475635	30	2610.5	False	0.000468195237414
5446	0.002562951169672502	30	2355.0	False	0.0021428470064001
5447	0.00038632587008764676	30	2542.0	False	0.0004660390673892
5448	0.0003966007447665056	30	2522.0	False	0.0004553063274188
5449	0.0003436225494705606	30	2468.0	False	0.0003835038555834
5450	0.0001415227851684121	30	2402.5	False	0.0004216384871611
5451	0.0003716160708245141	30	2152.0	False	0.0004903237669123
5452	0.0	30	2308.5	False	0.0003635781911257
5453	0.0007704933116075589	30	2057.0	False	0.0010688191940784
5454	0.0006717796373269871	30	2262.0	False	0.0006788365332113
5455	0.0009690927218344964	30	2145.0	False	0.0013129238040808
5456	0.00047077372929835344	30	2218.0	False	0.0005121021794466
5457	0.0004845915595476614	30	2176.5	False	0.0005037321976461
5458	0.0012218816704066553	30	2089.5	False	0.0014201183431952
5459	0.0007323823876897633	30	2138.5	False	0.0008627595982005
5460	0.003039038708962402	30	2009.0	False	0.003257702255836
5461	0.001903378155255972	30	1998.5	False	0.0021418215368393
5462	0.0	30	1946.5	False	0.0002894700994414
5463	0.0	30	1899.0	False	0.0002809531335054
5464	0.0017019819164873933	30	1723.5	False	0.0020969556017309
5465	0.0019857240698012415	30	1688.0	False	0.0024609375
5466	0.0005062014479435903	30	1576.0	False	0.0006689942090188
5467	0.0004651143677407662	30	1679.0	False	0.0006127935478769
5468	0.0	30	1596.0	False	0.0004722307771276
5469	0.0005660366506734287	30	1497.0	False	0.0006507027589796
5470	0.0006384640472041	30	1548.0	False	0.0007584855571708
5471	0.0021265771265771265	30	1481.5	False	0.0025274169798465
5472	0.0002304147465437788	30	1442.0	False	0.00044877260692
5473	0.002251766173767894	30	1314.5	False	0.0026248632883703
5474	0.0006154059069891961	30	1210.0	False	0.0007397035902042
5475	0.0012264854686663417	30	1284.5	False	0.0016135538523598
5476	0.0042715254082676506	30	1197.0	False	0.0046260186654474
5477	0.0007234712385513621	30	1220.5	False	0.0007966011683483
5478	0.0	30	1203.5	False	0.0002159768904727
5479	0.004596845066777065	30	1075.5	False	0.0050772033569273
5480	0.0030018968834340347	30	1016.5	False	0.0033509925320737
5481	0.0	30	1044.5	False	0.0002470203174211
5482	0.0	30	953.0	False	0.0004085384536819
5483	0.0037597902005280306	30	844.0	False	0.0042520589925301
5484	0.001914087685364281	30	821.5	False	0.0023129998431864
