region	pos	depth_indel_reads	depth_clean_reads	alt_from_indel_reads	alt_from_clean_reads	run_accession	tissue
co1_control	6015	4	3249	0	4	ERR188394	lcl
poly_c_hvs2	303	210	334	0	0	ERR188460	lcl
poly_c_hvs2	304	211	282	0	0	ERR188460	lcl
poly_c_hvs2	305	204	293	0	1	ERR188460	lcl
poly_c_hvs2	306	199	323	0	0	ERR188460	lcl
poly_c_hvs2	307	196	313	0	0	ERR188460	lcl
poly_c_hvs2	308	198	299	0	0	ERR188460	lcl
poly_c_hvs2	309	214	215	0	57	ERR188460	lcl
poly_c_hvs2	310	186	261	6	3	ERR188460	lcl
poly_c_hvs2	311	193	278	1	53	ERR188460	lcl
poly_c_hvs2	312	193	306	0	1	ERR188460	lcl
poly_c_hvs2	313	190	314	0	0	ERR188460	lcl
poly_c_hvs2	314	191	319	0	0	ERR188460	lcl
poly_c_hvs2	315	188	318	0	0	ERR188460	lcl
poly_c_hvs1	16180	3	1403	0	0	ERR188460	lcl
poly_c_hvs1	16181	3	1473	0	0	ERR188460	lcl
poly_c_hvs1	16182	3	1460	0	3	ERR188460	lcl
poly_c_hvs1	16183	3	1365	1	0	ERR188460	lcl
poly_c_hvs1	16184	3	1455	0	0	ERR188460	lcl
poly_c_hvs1	16185	2	1412	0	1	ERR188460	lcl
poly_c_hvs1	16186	2	1421	0	1	ERR188460	lcl
poly_c_hvs1	16187	2	1415	0	1	ERR188460	lcl
poly_c_hvs1	16188	1	1395	0	0	ERR188460	lcl
poly_c_hvs1	16189	1	1334	0	2	ERR188460	lcl
poly_c_hvs1	16190	1	1390	0	1	ERR188460	lcl
poly_c_hvs1	16191	1	1400	0	0	ERR188460	lcl
poly_c_hvs1	16192	1	1383	0	0	ERR188460	lcl
poly_c_hvs1	16193	1	1364	0	0	ERR188460	lcl
poly_c_hvs1	16194	1	1362	0	1	ERR188460	lcl
poly_c_hvs1	16195	1	1331	0	1	ERR188460	lcl
rnr2_control	2000	29	7809	0	1	ERR188460	lcl
rnr2_control	2001	23	6904	0	1	ERR188460	lcl
rnr2_control	2002	22	6824	0	5	ERR188460	lcl
rnr2_control	2003	20	6749	0	4	ERR188460	lcl
rnr2_control	2004	20	7408	0	3	ERR188460	lcl
rnr2_control	2005	20	7255	0	2	ERR188460	lcl
rnr2_control	2006	19	7248	0	3	ERR188460	lcl
rnr2_control	2007	18	7170	2	7	ERR188460	lcl
rnr2_control	2008	17	7133	0	0	ERR188460	lcl
rnr2_control	2009	18	7085	0	0	ERR188460	lcl
rnr2_control	2010	16	6290	0	4	ERR188460	lcl
rnr2_control	2011	14	6422	0	1	ERR188460	lcl
rnr2_control	2012	12	6185	0	0	ERR188460	lcl
rnr2_control	2013	13	6182	0	4	ERR188460	lcl
rnr2_control	2014	12	6152	0	0	ERR188460	lcl
rnr2_control	2015	12	6997	0	3	ERR188460	lcl
co1_control	6000	4	4529	0	0	ERR188460	lcl
co1_control	6001	4	4143	0	0	ERR188460	lcl
co1_control	6002	4	3945	0	1	ERR188460	lcl
co1_control	6003	4	3954	0	0	ERR188460	lcl
co1_control	6004	4	3052	0	0	ERR188460	lcl
co1_control	6005	4	2998	0	1	ERR188460	lcl
co1_control	6006	4	2998	0	0	ERR188460	lcl
co1_control	6007	3	2623	0	1	ERR188460	lcl
co1_control	6008	3	2700	0	2	ERR188460	lcl
co1_control	6009	3	2874	0	3	ERR188460	lcl
co1_control	6010	3	2892	0	2	ERR188460	lcl
co1_control	6011	3	2914	0	0	ERR188460	lcl
co1_control	6012	3	2803	0	0	ERR188460	lcl
co1_control	6013	3	3193	0	3	ERR188460	lcl
co1_control	6014	3	2850	0	0	ERR188460	lcl
co1_control	6015	4	2970	0	2	ERR188460	lcl
poly_c_hvs2	303	2252	1204	12	18	ERR188047	lcl
poly_c_hvs2	304	2264	1069	0	0	ERR188047	lcl
poly_c_hvs2	305	2151	1237	0	2	ERR188047	lcl
poly_c_hvs2	306	2149	1259	1	1	ERR188047	lcl
poly_c_hvs2	307	2145	1232	1	2	ERR188047	lcl
poly_c_hvs2	308	2114	1189	0	0	ERR188047	lcl
poly_c_hvs2	309	2221	887	11	112	ERR188047	lcl
poly_c_hvs2	310	1597	1095	66	614	ERR188047	lcl
poly_c_hvs2	311	2139	1242	0	1	ERR188047	lcl
poly_c_hvs2	312	2158	1280	0	2	ERR188047	lcl
poly_c_hvs2	313	2159	1300	0	1	ERR188047	lcl
poly_c_hvs2	314	2145	1302	0	1	ERR188047	lcl
poly_c_hvs2	315	2196	1209	0	0	ERR188047	lcl
poly_c_hvs1	16180	15	2945	0	2	ERR188047	lcl
poly_c_hvs1	16181	15	2936	0	4	ERR188047	lcl
poly_c_hvs1	16182	15	2863	0	5	ERR188047	lcl
poly_c_hvs1	16183	14	2664	0	3	ERR188047	lcl
poly_c_hvs1	16184	14	2942	0	4	ERR188047	lcl
poly_c_hvs1	16185	14	2857	0	0	ERR188047	lcl
poly_c_hvs1	16186	14	2877	0	2	ERR188047	lcl
poly_c_hvs1	16187	13	2907	0	3	ERR188047	lcl
poly_c_hvs1	16188	13	2874	0	4	ERR188047	lcl
poly_c_hvs1	16189	10	2762	0	5	ERR188047	lcl
poly_c_hvs1	16190	13	2911	0	0	ERR188047	lcl
poly_c_hvs1	16191	13	2845	0	1	ERR188047	lcl
poly_c_hvs1	16192	12	2716	0	4	ERR188047	lcl
poly_c_hvs1	16193	12	2879	0	2	ERR188047	lcl
poly_c_hvs1	16194	12	2870	0	1	ERR188047	lcl
poly_c_hvs1	16195	12	2851	0	2	ERR188047	lcl
rnr2_control	2000	23	7812	0	2	ERR188047	lcl
rnr2_control	2001	21	7247	0	2	ERR188047	lcl
rnr2_control	2002	21	7144	0	7	ERR188047	lcl
rnr2_control	2003	20	7280	0	11	ERR188047	lcl
rnr2_control	2004	23	7458	0	2	ERR188047	lcl
rnr2_control	2005	21	7219	0	2	ERR188047	lcl
rnr2_control	2006	22	7280	0	3	ERR188047	lcl
rnr2_control	2007	20	7167	0	26	ERR188047	lcl
rnr2_control	2008	21	7085	0	2	ERR188047	lcl
rnr2_control	2009	18	6845	0	4	ERR188047	lcl
rnr2_control	2010	17	6191	0	5	ERR188047	lcl
rnr2_control	2011	17	6127	0	6	ERR188047	lcl
rnr2_control	2012	13	5474	0	6	ERR188047	lcl
rnr2_control	2013	12	5541	0	8	ERR188047	lcl
rnr2_control	2014	11	5527	0	4	ERR188047	lcl
rnr2_control	2015	14	5734	0	6	ERR188047	lcl
co1_control	6000	7	6350	0	3	ERR188047	lcl
co1_control	6001	7	6111	0	1	ERR188047	lcl
co1_control	6002	5	5469	0	0	ERR188047	lcl
co1_control	6003	6	5113	0	0	ERR188047	lcl
co1_control	6004	4	5195	0	0	ERR188047	lcl
co1_control	6005	4	2421	0	0	ERR188047	lcl
co1_control	6006	2	2044	0	1	ERR188047	lcl
co1_control	6007	2	1966	0	0	ERR188047	lcl
co1_control	6008	2	1964	0	0	ERR188047	lcl
co1_control	6009	3	2192	0	0	ERR188047	lcl
co1_control	6010	3	2521	0	1	ERR188047	lcl
co1_control	6011	3	2628	0	4	ERR188047	lcl
co1_control	6012	3	2754	0	1	ERR188047	lcl
co1_control	6013	3	2942	0	0	ERR188047	lcl
co1_control	6014	2	2777	0	4	ERR188047	lcl
co1_control	6015	3	3199	0	6	ERR188047	lcl
poly_c_hvs2	303	827	382	0	0	ERR188322	lcl
poly_c_hvs2	304	827	341	0	0	ERR188322	lcl
poly_c_hvs2	305	827	348	0	0	ERR188322	lcl
poly_c_hvs2	306	788	432	0	0	ERR188322	lcl
poly_c_hvs2	307	786	425	0	1	ERR188322	lcl
poly_c_hvs2	308	781	402	0	0	ERR188322	lcl
poly_c_hvs2	309	824	272	0	33	ERR188322	lcl
poly_c_hvs2	310	487	399	21	275	ERR188322	lcl
poly_c_hvs2	311	779	422	0	0	ERR188322	lcl
poly_c_hvs2	312	769	452	0	0	ERR188322	lcl
poly_c_hvs2	313	763	473	0	0	ERR188322	lcl
poly_c_hvs2	314	770	463	0	0	ERR188322	lcl
poly_c_hvs2	315	765	466	0	0	ERR188322	lcl
poly_c_hvs1	16180	1	1470	0	1	ERR188322	lcl
poly_c_hvs1	16181	1	1650	0	0	ERR188322	lcl
poly_c_hvs1	16182	1	1586	0	0	ERR188322	lcl
poly_c_hvs1	16183	0	1342	0	0	ERR188322	lcl
poly_c_hvs1	16184	1	1621	0	1	ERR188322	lcl
poly_c_hvs1	16185	1	1479	0	0	ERR188322	lcl
poly_c_hvs1	16186	1	1476	0	1	ERR188322	lcl
poly_c_hvs1	16187	0	1083	0	6	ERR188322	lcl
poly_c_hvs1	16188	1	1421	0	1	ERR188322	lcl
poly_c_hvs1	16189	1	1428	0	8	ERR188322	lcl
poly_c_hvs1	16190	1	1531	0	0	ERR188322	lcl
poly_c_hvs1	16191	1	1565	0	1	ERR188322	lcl
poly_c_hvs1	16192	1	1552	0	0	ERR188322	lcl
poly_c_hvs1	16193	1	1557	0	0	ERR188322	lcl
poly_c_hvs1	16194	1	1568	0	1	ERR188322	lcl
poly_c_hvs1	16195	1	1552	0	0	ERR188322	lcl
rnr2_control	2000	21	7844	0	2	ERR188322	lcl
rnr2_control	2001	16	6956	0	7	ERR188322	lcl
rnr2_control	2002	15	6822	0	1	ERR188322	lcl
rnr2_control	2003	15	6689	0	2	ERR188322	lcl
rnr2_control	2004	14	7254	0	1	ERR188322	lcl
rnr2_control	2005	14	7140	0	4	ERR188322	lcl
rnr2_control	2006	11	7361	0	1	ERR188322	lcl
rnr2_control	2007	11	7206	0	15	ERR188322	lcl
rnr2_control	2008	11	7048	0	6	ERR188322	lcl
rnr2_control	2009	11	7017	0	1	ERR188322	lcl
rnr2_control	2010	8	6356	0	2	ERR188322	lcl
rnr2_control	2011	7	6423	0	1	ERR188322	lcl
rnr2_control	2012	5	6164	0	1	ERR188322	lcl
rnr2_control	2013	5	6179	0	4	ERR188322	lcl
rnr2_control	2014	5	6201	0	3	ERR188322	lcl
rnr2_control	2015	5	6528	0	3	ERR188322	lcl
co1_control	6000	4	5605	0	0	ERR188322	lcl
co1_control	6001	4	5335	0	0	ERR188322	lcl
co1_control	6002	4	4816	0	2	ERR188322	lcl
co1_control	6003	4	4844	0	1	ERR188322	lcl
co1_control	6004	4	2650	0	2	ERR188322	lcl
co1_control	6005	3	2788	0	1	ERR188322	lcl
co1_control	6006	2	2792	0	0	ERR188322	lcl
co1_control	6007	1	2233	0	2	ERR188322	lcl
co1_control	6008	2	2145	0	0	ERR188322	lcl
co1_control	6009	3	2305	0	0	ERR188322	lcl
co1_control	6010	3	2277	0	0	ERR188322	lcl
co1_control	6011	3	2246	0	2	ERR188322	lcl
co1_control	6012	3	1998	0	2	ERR188322	lcl
co1_control	6013	3	2084	0	1	ERR188322	lcl
co1_control	6014	3	1788	0	0	ERR188322	lcl
co1_control	6015	3	2040	0	0	ERR188322	lcl
poly_c_hvs2	303	779	1181	0	9	ERR188097	lcl
poly_c_hvs2	304	764	1054	0	3	ERR188097	lcl
poly_c_hvs2	305	744	1094	0	1	ERR188097	lcl
poly_c_hvs2	306	720	1156	0	0	ERR188097	lcl
poly_c_hvs2	307	722	1128	0	0	ERR188097	lcl
poly_c_hvs2	308	719	1083	0	0	ERR188097	lcl
poly_c_hvs2	309	813	833	14	166	ERR188097	lcl
poly_c_hvs2	310	717	889	18	1	ERR188097	lcl
poly_c_hvs2	311	722	956	4	110	ERR188097	lcl
poly_c_hvs2	312	714	1053	1	4	ERR188097	lcl
poly_c_hvs2	313	707	1102	1	2	ERR188097	lcl
poly_c_hvs2	314	703	1134	1	2	ERR188097	lcl
poly_c_hvs2	315	707	1146	0	2	ERR188097	lcl
poly_c_hvs1	16180	63	2738	0	0	ERR188097	lcl
poly_c_hvs1	16181	60	2753	0	1	ERR188097	lcl
poly_c_hvs1	16182	56	2616	0	2	ERR188097	lcl
poly_c_hvs1	16183	43	2210	0	11	ERR188097	lcl
poly_c_hvs1	16184	60	2709	0	5	ERR188097	lcl
poly_c_hvs1	16185	57	2619	0	1	ERR188097	lcl
poly_c_hvs1	16186	56	2673	0	3	ERR188097	lcl
poly_c_hvs1	16187	57	2723	0	5	ERR188097	lcl
poly_c_hvs1	16188	55	2669	0	2	ERR188097	lcl
poly_c_hvs1	16189	55	2600	0	13	ERR188097	lcl
poly_c_hvs1	16190	55	2670	0	6	ERR188097	lcl
poly_c_hvs1	16191	54	2659	0	2	ERR188097	lcl
poly_c_hvs1	16192	52	2485	33	10	ERR188097	lcl
poly_c_hvs1	16193	53	2685	0	1	ERR188097	lcl
poly_c_hvs1	16194	53	2711	0	0	ERR188097	lcl
poly_c_hvs1	16195	53	2682	0	0	ERR188097	lcl
rnr2_control	2000	30	7800	0	6	ERR188097	lcl
rnr2_control	2001	27	6699	0	4	ERR188097	lcl
rnr2_control	2002	25	6676	0	8	ERR188097	lcl
rnr2_control	2003	27	6654	0	19	ERR188097	lcl
rnr2_control	2004	27	7326	0	9	ERR188097	lcl
rnr2_control	2005	25	7011	0	8	ERR188097	lcl
rnr2_control	2006	23	6971	0	5	ERR188097	lcl
rnr2_control	2007	22	6745	0	50	ERR188097	lcl
rnr2_control	2008	23	6598	0	6	ERR188097	lcl
rnr2_control	2009	19	6166	0	10	ERR188097	lcl
rnr2_control	2010	16	5117	0	5	ERR188097	lcl
rnr2_control	2011	16	4935	0	5	ERR188097	lcl
rnr2_control	2012	16	4397	0	2	ERR188097	lcl
rnr2_control	2013	13	4346	0	0	ERR188097	lcl
rnr2_control	2014	13	4182	0	2	ERR188097	lcl
rnr2_control	2015	10	4953	0	3	ERR188097	lcl
co1_control	6000	6	6106	0	1	ERR188097	lcl
co1_control	6001	6	5266	0	0	ERR188097	lcl
co1_control	6002	8	4972	0	2	ERR188097	lcl
co1_control	6003	6	4957	0	1	ERR188097	lcl
co1_control	6004	6	3719	0	0	ERR188097	lcl
co1_control	6005	4	3638	0	0	ERR188097	lcl
co1_control	6006	3	3676	0	0	ERR188097	lcl
co1_control	6007	3	3047	0	0	ERR188097	lcl
co1_control	6008	3	2824	0	1	ERR188097	lcl
co1_control	6009	2	2873	0	0	ERR188097	lcl
co1_control	6010	2	3045	0	2	ERR188097	lcl
co1_control	6011	2	3197	0	4	ERR188097	lcl
co1_control	6012	2	3447	0	1	ERR188097	lcl
co1_control	6013	2	3750	0	1	ERR188097	lcl
co1_control	6014	3	3473	0	0	ERR188097	lcl
co1_control	6015	3	4026	0	7	ERR188097	lcl
poly_c_hvs2	303	68	987	1	15	ERR188045	lcl
poly_c_hvs2	304	62	922	0	1	ERR188045	lcl
poly_c_hvs2	305	54	1015	0	0	ERR188045	lcl
poly_c_hvs2	306	55	1027	0	0	ERR188045	lcl
poly_c_hvs2	307	54	1041	0	0	ERR188045	lcl
poly_c_hvs2	308	53	1011	0	0	ERR188045	lcl
poly_c_hvs2	309	49	994	0	4	ERR188045	lcl
poly_c_hvs2	310	45	960	1	2	ERR188045	lcl
poly_c_hvs2	311	44	987	0	0	ERR188045	lcl
poly_c_hvs2	312	41	1006	0	0	ERR188045	lcl
poly_c_hvs2	313	44	996	0	1	ERR188045	lcl
poly_c_hvs2	314	35	989	0	0	ERR188045	lcl
poly_c_hvs2	315	35	890	0	1	ERR188045	lcl
poly_c_hvs1	16180	16	2181	0	2	ERR188045	lcl
poly_c_hvs1	16181	15	2173	0	0	ERR188045	lcl
poly_c_hvs1	16182	14	2111	0	0	ERR188045	lcl
poly_c_hvs1	16183	13	1923	0	4	ERR188045	lcl
poly_c_hvs1	16184	16	2186	0	2	ERR188045	lcl
poly_c_hvs1	16185	12	2108	0	0	ERR188045	lcl
poly_c_hvs1	16186	13	2100	0	2	ERR188045	lcl
poly_c_hvs1	16187	12	2109	0	3	ERR188045	lcl
poly_c_hvs1	16188	10	2088	0	5	ERR188045	lcl
poly_c_hvs1	16189	9	1968	0	10	ERR188045	lcl
poly_c_hvs1	16190	10	2101	0	1	ERR188045	lcl
poly_c_hvs1	16191	10	2115	0	1	ERR188045	lcl
poly_c_hvs1	16192	9	2097	0	0	ERR188045	lcl
poly_c_hvs1	16193	7	2097	0	1	ERR188045	lcl
poly_c_hvs1	16194	9	2066	0	1	ERR188045	lcl
poly_c_hvs1	16195	9	2053	0	0	ERR188045	lcl
rnr2_control	2000	25	7860	0	3	ERR188045	lcl
rnr2_control	2001	21	7254	0	1	ERR188045	lcl
rnr2_control	2002	20	7136	0	5	ERR188045	lcl
rnr2_control	2003	20	7355	0	10	ERR188045	lcl
rnr2_control	2004	21	7473	0	4	ERR188045	lcl
rnr2_control	2005	20	7215	0	2	ERR188045	lcl
rnr2_control	2006	19	7259	0	1	ERR188045	lcl
rnr2_control	2007	18	7202	0	27	ERR188045	lcl
rnr2_control	2008	18	7189	0	0	ERR188045	lcl
rnr2_control	2009	19	7060	0	6	ERR188045	lcl
rnr2_control	2010	18	6457	0	6	ERR188045	lcl
rnr2_control	2011	18	6404	0	1	ERR188045	lcl
rnr2_control	2012	15	5955	0	0	ERR188045	lcl
rnr2_control	2013	15	6011	0	6	ERR188045	lcl
rnr2_control	2014	13	6043	0	4	ERR188045	lcl
rnr2_control	2015	15	6420	0	4	ERR188045	lcl
co1_control	6000	11	6327	0	2	ERR188045	lcl
co1_control	6001	9	6299	0	8	ERR188045	lcl
co1_control	6002	6	5640	0	2	ERR188045	lcl
co1_control	6003	8	5363	0	2	ERR188045	lcl
co1_control	6004	6	5779	0	0	ERR188045	lcl
co1_control	6005	6	3326	0	1	ERR188045	lcl
co1_control	6006	5	3067	0	2	ERR188045	lcl
co1_control	6007	3	2991	0	4	ERR188045	lcl
co1_control	6008	3	2948	0	0	ERR188045	lcl
co1_control	6009	3	2989	0	0	ERR188045	lcl
co1_control	6010	0	3415	0	1	ERR188045	lcl
co1_control	6011	0	3532	0	2	ERR188045	lcl
co1_control	6012	0	3670	0	2	ERR188045	lcl
co1_control	6013	0	3951	0	0	ERR188045	lcl
co1_control	6014	0	3617	0	3	ERR188045	lcl
co1_control	6015	0	4199	0	1	ERR188045	lcl
poly_c_hvs2	303	959	829	0	0	SRR27179070	skeletal_muscle
poly_c_hvs2	304	957	799	0	1	SRR27179070	skeletal_muscle
poly_c_hvs2	305	964	819	0	1	SRR27179070	skeletal_muscle
poly_c_hvs2	306	964	832	0	0	SRR27179070	skeletal_muscle
poly_c_hvs2	307	967	830	0	0	SRR27179070	skeletal_muscle
poly_c_hvs2	308	972	811	0	0	SRR27179070	skeletal_muscle
poly_c_hvs2	309	957	768	4	32	SRR27179070	skeletal_muscle
poly_c_hvs2	310	1026	595	45	16	SRR27179070	skeletal_muscle
poly_c_hvs2	311	1028	570	6	343	SRR27179070	skeletal_muscle
poly_c_hvs2	312	1021	706	0	8	SRR27179070	skeletal_muscle
poly_c_hvs2	313	1019	753	0	0	SRR27179070	skeletal_muscle
poly_c_hvs2	314	1016	794	0	0	SRR27179070	skeletal_muscle
poly_c_hvs2	315	1018	795	0	0	SRR27179070	skeletal_muscle
poly_c_hvs1	16180	23	6532	0	3	SRR27179070	skeletal_muscle
poly_c_hvs1	16181	23	6372	0	1	SRR27179070	skeletal_muscle
poly_c_hvs1	16182	21	6131	0	1	SRR27179070	skeletal_muscle
poly_c_hvs1	16183	22	6038	0	2	SRR27179070	skeletal_muscle
poly_c_hvs1	16184	23	6590	0	1	SRR27179070	skeletal_muscle
poly_c_hvs1	16185	22	6473	0	0	SRR27179070	skeletal_muscle
poly_c_hvs1	16186	23	6470	0	2	SRR27179070	skeletal_muscle
poly_c_hvs1	16187	24	6423	0	5	SRR27179070	skeletal_muscle
poly_c_hvs1	16188	23	6188	0	4	SRR27179070	skeletal_muscle
poly_c_hvs1	16189	22	5876	0	3	SRR27179070	skeletal_muscle
poly_c_hvs1	16190	23	6008	0	2	SRR27179070	skeletal_muscle
poly_c_hvs1	16191	21	6010	0	3	SRR27179070	skeletal_muscle
poly_c_hvs1	16192	21	6061	0	2	SRR27179070	skeletal_muscle
poly_c_hvs1	16193	20	6212	0	1	SRR27179070	skeletal_muscle
poly_c_hvs1	16194	15	5827	0	5	SRR27179070	skeletal_muscle
poly_c_hvs1	16195	18	6103	0	1	SRR27179070	skeletal_muscle
rnr2_control	2000	35	7748	0	4	SRR27179070	skeletal_muscle
rnr2_control	2001	34	6990	0	7	SRR27179070	skeletal_muscle
rnr2_control	2002	28	6776	0	11	SRR27179070	skeletal_muscle
rnr2_control	2003	24	5352	0	5	SRR27179070	skeletal_muscle
rnr2_control	2004	20	3895	0	16	SRR27179070	skeletal_muscle
rnr2_control	2005	23	2828	0	0	SRR27179070	skeletal_muscle
rnr2_control	2006	15	3704	0	0	SRR27179070	skeletal_muscle
rnr2_control	2007	11	3976	0	0	SRR27179070	skeletal_muscle
rnr2_control	2008	14	5275	0	0	SRR27179070	skeletal_muscle
rnr2_control	2009	18	6354	0	1	SRR27179070	skeletal_muscle
rnr2_control	2010	17	6862	0	2	SRR27179070	skeletal_muscle
rnr2_control	2011	18	7393	0	0	SRR27179070	skeletal_muscle
rnr2_control	2012	19	7421	0	1	SRR27179070	skeletal_muscle
rnr2_control	2013	18	7359	0	2	SRR27179070	skeletal_muscle
rnr2_control	2014	19	7422	0	2	SRR27179070	skeletal_muscle
rnr2_control	2015	19	7463	0	0	SRR27179070	skeletal_muscle
co1_control	6000	16	6811	0	1	SRR27179070	skeletal_muscle
co1_control	6001	16	6711	0	3	SRR27179070	skeletal_muscle
co1_control	6002	15	6647	0	0	SRR27179070	skeletal_muscle
co1_control	6003	16	6689	0	1	SRR27179070	skeletal_muscle
co1_control	6004	14	6650	0	3	SRR27179070	skeletal_muscle
co1_control	6005	14	6561	0	0	SRR27179070	skeletal_muscle
co1_control	6006	14	6384	0	2	SRR27179070	skeletal_muscle
co1_control	6007	13	6646	0	3	SRR27179070	skeletal_muscle
co1_control	6008	13	6841	0	2	SRR27179070	skeletal_muscle
co1_control	6009	12	6637	0	0	SRR27179070	skeletal_muscle
co1_control	6010	13	6459	0	1	SRR27179070	skeletal_muscle
co1_control	6011	13	5458	0	0	SRR27179070	skeletal_muscle
co1_control	6012	13	6439	0	0	SRR27179070	skeletal_muscle
co1_control	6013	11	6891	0	0	SRR27179070	skeletal_muscle
co1_control	6014	10	7297	0	0	SRR27179070	skeletal_muscle
co1_control	6015	10	7499	0	0	SRR27179070	skeletal_muscle
poly_c_hvs2	303	1579	1062	0	3	SRR27179128	skeletal_muscle
poly_c_hvs2	304	1579	1058	0	2	SRR27179128	skeletal_muscle
poly_c_hvs2	305	1578	1041	0	2	SRR27179128	skeletal_muscle
poly_c_hvs2	306	1576	1086	0	1	SRR27179128	skeletal_muscle
poly_c_hvs2	307	1562	1076	0	0	SRR27179128	skeletal_muscle
poly_c_hvs2	308	1560	1051	0	0	SRR27179128	skeletal_muscle
poly_c_hvs2	309	1572	989	5	79	SRR27179128	skeletal_muscle
poly_c_hvs2	310	1667	707	299	61	SRR27179128	skeletal_muscle
poly_c_hvs2	311	1665	702	4	337	SRR27179128	skeletal_muscle
poly_c_hvs2	312	1646	850	1	13	SRR27179128	skeletal_muscle
poly_c_hvs2	313	1655	918	0	1	SRR27179128	skeletal_muscle
poly_c_hvs2	314	1636	960	0	1	SRR27179128	skeletal_muscle
poly_c_hvs2	315	1636	979	1	1	SRR27179128	skeletal_muscle
poly_c_hvs1	16180	19	6919	0	2	SRR27179128	skeletal_muscle
poly_c_hvs1	16181	16	6845	0	1	SRR27179128	skeletal_muscle
poly_c_hvs1	16182	14	6554	0	4	SRR27179128	skeletal_muscle
poly_c_hvs1	16183	15	6450	0	4	SRR27179128	skeletal_muscle
poly_c_hvs1	16184	16	6928	0	3	SRR27179128	skeletal_muscle
poly_c_hvs1	16185	15	6820	0	3	SRR27179128	skeletal_muscle
poly_c_hvs1	16186	14	6726	0	1	SRR27179128	skeletal_muscle
poly_c_hvs1	16187	14	6714	0	2	SRR27179128	skeletal_muscle
poly_c_hvs1	16188	15	6408	0	3	SRR27179128	skeletal_muscle
poly_c_hvs1	16189	14	6074	0	12	SRR27179128	skeletal_muscle
poly_c_hvs1	16190	14	6210	0	1	SRR27179128	skeletal_muscle
poly_c_hvs1	16191	14	6283	0	1	SRR27179128	skeletal_muscle
poly_c_hvs1	16192	14	6403	0	8	SRR27179128	skeletal_muscle
poly_c_hvs1	16193	14	6622	0	14	SRR27179128	skeletal_muscle
poly_c_hvs1	16194	12	6291	0	5	SRR27179128	skeletal_muscle
poly_c_hvs1	16195	16	6495	0	5	SRR27179128	skeletal_muscle
rnr2_control	2000	43	7786	0	5	SRR27179128	skeletal_muscle
rnr2_control	2001	36	6674	0	1	SRR27179128	skeletal_muscle
rnr2_control	2002	29	6331	0	1	SRR27179128	skeletal_muscle
rnr2_control	2003	24	4376	0	0	SRR27179128	skeletal_muscle
rnr2_control	2004	24	2773	0	0	SRR27179128	skeletal_muscle
rnr2_control	2005	19	2710	0	2	SRR27179128	skeletal_muscle
rnr2_control	2006	14	4691	0	0	SRR27179128	skeletal_muscle
rnr2_control	2007	21	5329	0	1	SRR27179128	skeletal_muscle
rnr2_control	2008	29	7089	0	1	SRR27179128	skeletal_muscle
rnr2_control	2009	31	7485	0	2	SRR27179128	skeletal_muscle
rnr2_control	2010	31	7484	0	2	SRR27179128	skeletal_muscle
rnr2_control	2011	32	7519	0	1	SRR27179128	skeletal_muscle
rnr2_control	2012	31	7493	0	0	SRR27179128	skeletal_muscle
rnr2_control	2013	32	7422	0	1	SRR27179128	skeletal_muscle
rnr2_control	2014	31	7474	0	1	SRR27179128	skeletal_muscle
rnr2_control	2015	32	7518	0	5	SRR27179128	skeletal_muscle
co1_control	6000	10	6298	0	0	SRR27179128	skeletal_muscle
co1_control	6001	10	6188	0	1	SRR27179128	skeletal_muscle
co1_control	6002	10	6097	0	1	SRR27179128	skeletal_muscle
co1_control	6003	8	6180	0	0	SRR27179128	skeletal_muscle
co1_control	6004	8	6028	0	2	SRR27179128	skeletal_muscle
co1_control	6005	8	5990	0	3	SRR27179128	skeletal_muscle
co1_control	6006	8	5796	0	1	SRR27179128	skeletal_muscle
co1_control	6007	8	5993	0	2	SRR27179128	skeletal_muscle
co1_control	6008	7	6355	0	1	SRR27179128	skeletal_muscle
co1_control	6009	7	6052	0	0	SRR27179128	skeletal_muscle
co1_control	6010	7	5706	0	0	SRR27179128	skeletal_muscle
co1_control	6011	11	2947	0	0	SRR27179128	skeletal_muscle
co1_control	6012	13	6151	0	0	SRR27179128	skeletal_muscle
co1_control	6013	10	6948	0	0	SRR27179128	skeletal_muscle
co1_control	6014	13	7485	0	1	SRR27179128	skeletal_muscle
co1_control	6015	13	7601	0	3	SRR27179128	skeletal_muscle
poly_c_hvs2	303	1078	529	0	3	SRR27179223	skeletal_muscle
poly_c_hvs2	304	1062	545	0	5	SRR27179223	skeletal_muscle
poly_c_hvs2	305	1060	578	0	1	SRR27179223	skeletal_muscle
poly_c_hvs2	306	1063	558	0	0	SRR27179223	skeletal_muscle
poly_c_hvs2	307	1067	540	1	0	SRR27179223	skeletal_muscle
poly_c_hvs2	308	1055	506	1	0	SRR27179223	skeletal_muscle
poly_c_hvs2	309	1064	487	2	36	SRR27179223	skeletal_muscle
poly_c_hvs2	310	1163	288	23	62	SRR27179223	skeletal_muscle
poly_c_hvs2	311	1091	383	0	5	SRR27179223	skeletal_muscle
poly_c_hvs2	312	1096	452	0	1	SRR27179223	skeletal_muscle
poly_c_hvs2	313	1095	494	0	0	SRR27179223	skeletal_muscle
poly_c_hvs2	314	1099	495	0	1	SRR27179223	skeletal_muscle
poly_c_hvs2	315	1098	501	0	2	SRR27179223	skeletal_muscle
poly_c_hvs1	16180	5	4842	0	0	SRR27179223	skeletal_muscle
